Identifier (Email/name),Gender,Education,Age_Bracket,City,Country,Attended_Event,Attended_Before,How_Found,Date,Event_ID,Event_Name
9150cd5b6e7ef566391077ccff54ee52,Female,Masters,26 - 30,Auckland,New Zealand,Yes,No,Facebook,2019-08-28,69298893857,SheLovesData NZ: Destination Data-Free workshop on essential data skills
cbf30a7957956efc826e0c702509ab34,Female,Masters,31 - 35,Singapore,Singapore,Yes,Yes,Facebook,2018-12-06,53009483793,"SheLovesData Singapore Data Talk Series: DATA AND BUSINESS, TWO TRIBES ONE GOAL?"
cbf30a7957956efc826e0c702509ab34,Female,Masters,31 - 35,Singapore,Singapore,No,Yes,Other Medium,2019-01-17,54274046133,SheLovesData Singapore: R Programming Workshop
cbf30a7957956efc826e0c702509ab34,Female,Masters,36 - 40,Singapore,Singapore,No,Yes,Subscription,2019-07-30,64909383714,SheLovesData Singapore: Machine Learning and YOU
67e8f27fa69587666c7bc23fd0445c62,Female,Undergraduate,15 - 20,Singapore,Singapore,Yes,No,Other Medium,2018-10-25,50992163935,SheLovesData Singapore: R Programming Workshop 
67e8f27fa69587666c7bc23fd0445c62,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Office Circle,2019-01-29,54747427028,SheLovesData Singapore: Overcoming Fear of Public Speaking
67e8f27fa69587666c7bc23fd0445c62,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Facebook,2019-04-26,60279121475,SheLovesData Singapore: Introduction to Data Analytics Workshop for women (April 2019)
67e8f27fa69587666c7bc23fd0445c62,Female,Bachelors,26 - 30,Singapore,Singapore,No,Yes,Subscription,2019-11-22,75585106087,SheLovesData/TIBCO Hackathon: Hack your way to a healthier lifestyle
a3e6ccbdcf49c2d5f6b5255cabed85b4,Female,Masters,26 - 30,Singapore,Singapore,Yes,No,Facebook,2018-12-06,53009483793,"SheLovesData Singapore Data Talk Series: DATA AND BUSINESS, TWO TRIBES ONE GOAL?"
ac72beb40a5c613e33ccb3b402ea2d69,Female,Bachelors,31 - 35,Sydney,Australia,Yes,No,Facebook,2019-05-16,61180160507,SheLovesData Sydney: Free Introduction to Data Analytics Workshop for women (May 2019)
27f7cbd6b5301a515561fbe953ca8818,Female,Undergraduate,21 - 25,Singapore,Singapore,Yes,No,LinkedIn,2018-12-06,53009483793,"SheLovesData Singapore Data Talk Series: DATA AND BUSINESS, TWO TRIBES ONE GOAL?"
150687a3f7d1079734f79204bfcd40e3,Female,Others,21 - 25,Singapore,Singapore,Yes,No,Facebook,2018-11-28,52748060870,SheLovesData Singapore: Digital Marketing Analytics
349bf4252d42678b762e6c9d41309580,Female,Bachelors,31 - 35,Sydney,Australia,Yes,No,Other Medium,2019-07-04,63446297584,SheLovesData Sydney: Tableau Data Storytelling workshop for women
349bf4252d42678b762e6c9d41309580,Female,Masters,31 - 35,Sydney,Australia,Yes,Yes,Facebook,2019-08-08,65526737235,SheLovesData Sydney Meetup: Data is the New Black
6d9c67b36c81e4be6e789e0f09345e3d,Female,Masters,26 - 30,Singapore,Singapore,No,Yes,Facebook,2019-11-22,75585106087,SheLovesData/TIBCO Hackathon: Hack your way to a healthier lifestyle
161acdba75d38be60ab06c84eb784772,Female,Masters,21 - 25,Auckland,New Zealand,No,No,Facebook,2019-08-28,69298893857,SheLovesData NZ: Destination Data-Free workshop on essential data skills
2eb8a46ef6e96465c25bb41067e7bb6e,Female,Masters,26 - 30,Singapore,Singapore,Yes,No,Other Medium,2019-07-30,64909383714,SheLovesData Singapore: Machine Learning and YOU
44abdcd7c66eec6e509681191854380a,Male,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Other Medium,2019-03-04,56827688145,SheLovesData Jakarta Meetup: Data is The New Black
9b23fccc6098a4e7930f98bc409241cd,Female,Masters,26 - 30,Singapore,Singapore,Yes,No,LinkedIn,2018-12-06,53009483793,"SheLovesData Singapore Data Talk Series: DATA AND BUSINESS, TWO TRIBES ONE GOAL?"
9b23fccc6098a4e7930f98bc409241cd,Female,Masters,26 - 30,Kuala_Lumpur,Malaysia,Yes,Yes,Facebook,2019-08-20,67503144723,SheLovesData Kuala Lumpur:  FREE Data Visualization and Personal Branding workshop for women
4fe29f5a341ddf81881fbb4591a0a11b,Male,Bachelors,31 - 35,Melbourne,Australia,Yes,Yes,Facebook,2020-02-24,93925059381,SheLovesData Melbourne: Introduction to SQL and Data Visualization
8076abd34c1928da1f29c123ddb65f00,Female,Masters,36 - 40,Sydney,Australia,Yes,No,Other Medium,2018-07-04,47045599655,SheLovesData Sydney: Advanced Visualisation
47149f2d281e12a52e31f322e6c7584b,Female,Bachelors,36 - 40,Melbourne,Australia,No,No,Other Medium,2019-08-06,65040732582,SheLovesData Melbourne Meetup: Data is the New Black
d3625cd08126d207bb550a8bd0938125,Female,Masters,31 - 35,Sydney,Australia,Yes,No,Facebook,2019-02-05,54434747796,SheLovesData Sydney: Introductory Data Analytics Workshop (Feb 2019)
b0f201ef3dfd13b8413138ffc22213be,Female,Masters,36 - 40,Auckland,New Zealand,Yes,No,Facebook,2019-08-28,69298893857,SheLovesData NZ: Destination Data-Free workshop on essential data skills
f3afbe5455cf1a733a30d84fc1e0bea3,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-09-21,72414019281,SheLovesData Jakarta: Data Visualization with Power BI
f3afbe5455cf1a733a30d84fc1e0bea3,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,No,Other Medium,2019-11-23,81038088103,SheLovesData Jakarta Meetup: The Art of Negotiation and Persuasion
43453e065ba79bbc7e3da22d12dfe487,Female,Masters,21 - 25,Sydney,Australia,Yes,No,Office Circle,2019-08-08,65526737235,SheLovesData Sydney Meetup: Data is the New Black
6a66199300fbf926890c05b12f0720a5,Female,Doctorate,36 - 40,Hong_Kong,Hong Kong (China),Yes,No,Office Circle,2019-03-21,57675822939,SheLovesData HongKong: Intro to Data Workshop for Women (March 2019)
03a1407982f2381443190ed4512559db,Female,Masters,31 - 35,Jakarta,Indonesia,Yes,No,Other Medium,2020-03-12,94842764261,SheLovesData Jakarta: Finding your path as a career woman meetup
98f481bdde8655d1dee25bea2493b7e1,Female,Masters,26 - 30,Los_Angeles,USA,Yes,No,Other Medium,2019-05-18,59928870866,SheLovesData Los Angeles: Introduction to Data Analytics Workshop (May 2019)
986256665e57172a9e771b975982cf0b,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Office Circle,2020-03-12,94842764261,SheLovesData Jakarta: Finding your path as a career woman meetup
986256665e57172a9e771b975982cf0b,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Office Circle,2020-03-21,97737945827,SheLovesData Jakarta: Intro to Data Prep & Wrangling with Spotfire X
dfc1a12e70977f05ba465723975f947d,Female,Undergraduate,21 - 25,Jakarta,Indonesia,Yes,No,LinkedIn,2019-06-20,62524980901,SheLovesData Jakarta Meetup: Let's talk about Ethics in Data
2a96adfad39b2c33da95430e7a0371b6,Female,Masters,36 - 40,Singapore,Singapore,Yes,No,Facebook,2019-06-07,62510752343,Digital Marketing Analytics: Singapore
719b8194d49d50ceaee124d68780839a,Female,Vocational,31 - 35,Singapore,Singapore,No,No,Other Medium,2018-11-15,52080118035,SheLovesData Singapore: Martech for the Data-driven Marketers
f4bd97ab1d023536ce67775eca2f52b9,Female,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Facebook,2019-10-26,75319764443,SheLovesData Jakarta: Data Visualization Workshop Using YellowFin
f4bd97ab1d023536ce67775eca2f52b9,Female,Bachelors,31 - 35,Jakarta,Indonesia,Yes,Yes,Facebook,2020-02-08,90978429933,SheLovesData Jakarta: Introduction to Data
47e55c54dfdbaba221273a2ea9ea7ecf,Female,Masters,21 - 25,Melbourne,Australia,Yes,No,Facebook,2019-04-09,59035502778,SheLovesData Melbourne: Introduction to Data Analytics Workshop (April 2019)
e10bfc35d30a9954e6219074f10bd059,Female,Masters,36 - 40,Kuala_Lumpur,Malaysia,Yes,No,Other Medium,2019-05-02,60282430372,SheLovesData Malaysia: Introduction to Data Analytics Workshop for women (May 2019)
7d2d4ad37eb6f51c537d732d309f6708,Female,Bachelors,26 - 30,Kuala_Lumpur,Malaysia,No,No,Friend Circle,2020-01-18,88661237147,SheLovesData Malaysia: Free Introduction to Data Visualization using Power BI
a4886f45a3719dac39831dbb6a523883,Female,Masters,31 - 35,Jakarta,Indonesia,Yes,No,Unspecified,2019-11-23,81038088103,SheLovesData Jakarta Meetup: The Art of Negotiation and Persuasion
9441e30e2b7e59272c21014a87a1486a,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Other Medium,2019-06-07,62510752343,Digital Marketing Analytics: Singapore
5218bd446df3a76697145040147b5a44,Female,Bachelors,21 - 25,Lagos,Nigeria,Yes,No,Facebook,2020-01-25,88358096445,SheLovesData Abuja Meetup: Data is the new black
62711ae56c3856a5a0b29fc55431d8a5,Female,Masters,36 - 40,Singapore,Singapore,Yes,No,Friend Circle,2018-05-08,45516576305,SheLovesData Singapore SG: Introductory Data Analytics Workshop for Women
a41ad98d70ec5b63045641c37768c59c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,No,Friend Circle,2018-05-08,45516576305,SheLovesData Singapore SG: Introductory Data Analytics Workshop for Women
a41ad98d70ec5b63045641c37768c59c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2018-06-20,46926367027,DataFirst x She Loves Data Singapore SG: From Data to Data StoryTelling
a41ad98d70ec5b63045641c37768c59c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2018-07-24,47917820491,SheLovesData Singapore: #Datadriven x Dentsu Aegis: Data Engineering Meetup
a41ad98d70ec5b63045641c37768c59c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2018-11-28,52748060870,SheLovesData Singapore: Digital Marketing Analytics
a41ad98d70ec5b63045641c37768c59c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Other Medium,2019-03-14,57288030040,SheLovesData Singapore Meetup: Data is The New Black
5068087ebc101754744c8a1afba6a942,Female,Masters,31 - 35,Kuala_Lumpur,Malaysia,Yes,No,Office Circle,2019-05-02,60282430372,SheLovesData Malaysia: Introduction to Data Analytics Workshop for women (May 2019)
140876907a3a2791ced61f62230325b1,Female,Masters,36 - 40,Melbourne,Australia,Yes,No,Facebook,2018-11-28,51569300165,SheLovesData Melbourne AU: Introductory Data Analytics Workshop for Women
140876907a3a2791ced61f62230325b1,Female,Masters,36 - 40,Sydney,Australia,No,Yes,Other Medium,2020-03-19,97052878773,SheLovesData Sydney Meetup: Do you dare to change your career  to follow your true passion?
ca63cabf47b799038065c3bee8f0e158,Female,Bachelors,31 - 35,Melbourne,Australia,Yes,No,Friend Circle,2019-04-09,59035502778,SheLovesData Melbourne: Introduction to Data Analytics Workshop (April 2019)
ca63cabf47b799038065c3bee8f0e158,Female,Bachelors,31 - 35,Melbourne,Australia,Yes,Yes,Friend Circle,2019-10-10,73447249701,SheLovesData Melbourne:  Introduction to SQL and Data Visualization Workshop for Women
2cbdaad9250c718d912bb02269413ecd,Male,Bachelors,31 - 35,Lagos,Nigeria,Yes,No,Other Medium,2020-01-25,88358096445,SheLovesData Abuja Meetup: Data is the new black
68040d4073d247aa7c5a11e5dad35867,Female,Doctorate,36 - 40,Singapore,Singapore,No,Yes,Facebook,2018-11-15,52080118035,SheLovesData Singapore: Martech for the Data-driven Marketers
68040d4073d247aa7c5a11e5dad35867,Female,Others,36 - 40,Singapore,Singapore,Yes,No,Facebook,2018-11-28,52748060870,SheLovesData Singapore: Digital Marketing Analytics
e25c5186b05d9d2e451dbb4584cab60f,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Unspecified,2019-06-20,62524980901,SheLovesData Jakarta Meetup: Let's talk about Ethics in Data
a4eab6ce9d4ca936fe320cde4be10ceb,Female,Bachelors,36 - 40,Jakarta,Indonesia,No,No,Facebook,2019-11-23,81038088103,SheLovesData Jakarta Meetup: The Art of Negotiation and Persuasion
a0c0104f0d2e210eb0a9bf68fe08a188,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-06-29,63418250695,SheLovesData Jakarta: Free Introduction to Data Analytics Workshop for Women
a0c0104f0d2e210eb0a9bf68fe08a188,Female,Bachelors,21 - 25,Jakarta,Indonesia,No,No,Facebook,2020-01-18,88835105191,SheLovesData Jakarta: R Programming for Customer Segmentation
6d05b991739ca0dae3fe4980e44b1282,Female,Bachelors,41 - 45,Jakarta,Indonesia,Yes,No,Friend Circle,2019-03-04,56827688145,SheLovesData Jakarta Meetup: Data is The New Black
6d05b991739ca0dae3fe4980e44b1282,Female,Bachelors,41 - 45,Jakarta,Indonesia,Yes,No,Friend Circle,2019-08-03,66474710649,SheLovesData Jakarta: Intermediate data visualization workshop for women
6d05b991739ca0dae3fe4980e44b1282,Female,Bachelors,41 - 45,Jakarta,Indonesia,Yes,No,Friend Circle,2019-09-21,72414019281,SheLovesData Jakarta: Data Visualization with Power BI
dea7276ac9067bd094841db4521fe0d2,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-03,60670582345,SheLovesData Jakarta: Intro to Data Analytics Workshop for Women
5d78c5180b3d8e657d0c840df821c984,Female,Bachelors,21 - 25,Sydney,Australia,Yes,No,Other Medium,2019-06-06,62443171206,SheLovesData Sydney: Free Soft Skills workshop with Power BI session
13c6317adaaacdb1b95df77323156d93,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-06-29,63418250695,SheLovesData Jakarta: Free Introduction to Data Analytics Workshop for Women
7e0bfd0d315afe0d90048fb24dd1d68a,Female,Bachelors,36 - 40,Singapore,Singapore,No,No,Facebook,2019-06-28,63594938172,SheLovesData Singapore: Data Visualisation and How to Think Like a Data Analyst 
7e0bfd0d315afe0d90048fb24dd1d68a,Female,Masters,36 - 40,Singapore,Singapore,Yes,No,Facebook,2019-07-30,64909383714,SheLovesData Singapore: Machine Learning and YOU
fc93efb7fd880d0dba6289e9b583ed46,Female,Bachelors,26 - 30,Jakarta,Indonesia,No,No,LinkedIn,2019-08-03,66474710649,SheLovesData Jakarta: Intermediate data visualization workshop for women
d99f9d5f802b83f545555a82ff094628,Female,Undergraduate,15 - 20,Jakarta,Indonesia,Yes,No,Friend Circle,2019-06-20,62524980901,SheLovesData Jakarta Meetup: Let's talk about Ethics in Data
ea4187b1b8a324ebe6dfe766695f94b0,Female,Bachelors,26 - 30,Johannesburg,South Africa,Yes,No,Facebook,2019-06-26,63353532120,SheLovesData South Africa-Johannesburg: Introduction to Data Analytics
715b7b54333f439ca5e707c73f427892,Female,Masters,41 - 45,Sydney,Australia,Yes,No,Facebook,2019-07-04,63446297584,SheLovesData Sydney: Tableau Data Storytelling workshop for women
1f3aa1081e0cc40218ad5e63573f6bc7,Female,Bachelors,41 - 45,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-05-02,60282430372,SheLovesData Malaysia: Introduction to Data Analytics Workshop for women (May 2019)
1f3aa1081e0cc40218ad5e63573f6bc7,Female,Bachelors,41 - 45,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-08-20,67503144723,SheLovesData Kuala Lumpur:  FREE Data Visualization and Personal Branding workshop for women
c2191bfc027924720c56868ec93817e2,Female,Bachelors,26 - 30,Sydney,Australia,No,No,LinkedIn,2020-03-19,97052878773,SheLovesData Sydney Meetup: Do you dare to change your career  to follow your true passion?
e281d3252eb9a30e1ff871902b47a56e,Female,Bachelors,31 - 35,Sydney,Australia,Yes,No,Friend Circle,2019-07-04,63446297584,SheLovesData Sydney: Tableau Data Storytelling workshop for women
6c6c3d1065c534fc615844e04a276e79,Female,Bachelors,26 - 30,Auckland,New Zealand,No,No,Other Medium,2018-07-03,47042971795,She Loves Data Auckland NZ: Introduction to Data Analytics Workshop for Women
0a545cf9e27ccecb82ebc1bf06bbcdbb,Female,Masters,31 - 35,Sydney,Australia,Yes,No,Facebook,2019-05-16,61180160507,SheLovesData Sydney: Free Introduction to Data Analytics Workshop for women (May 2019)
64b5682687386133add3be833fd2d297,Female,Others,26 - 30,Johannesburg,South Africa,Yes,No,Facebook,2019-06-26,63353532120,SheLovesData South Africa-Johannesburg: Introduction to Data Analytics
974c34b229caabe1588354d5ad5a35a1,Female,Bachelors,41 - 45,Auckland,New Zealand,Yes,No,LinkedIn,2018-07-03,47042971795,She Loves Data Auckland NZ: Introduction to Data Analytics Workshop for Women
774047a2d91d4308f37d497d90c9ef6b,Female,Bachelors,26 - 30,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-21,57675822939,SheLovesData HongKong: Intro to Data Workshop for Women (March 2019)
774047a2d91d4308f37d497d90c9ef6b,Female,Bachelors,26 - 30,Hong_Kong,Hong Kong (China),Yes,Yes,Facebook,2019-06-12,62814459740,SheLovesData HongKong Meetup: The Future of Data Analytics in Marketing
c84ca2d114840486c3a7af23ff68626f,Male,Bachelors,31 - 35,Sydney,Australia,Yes,No,Friend Circle,2019-10-26,74531089495, SheLovesData Sydney: Introduction to Python Programming for Data
a79270616706c01e7f3f3ec9c07fc4d5,Female,Masters,36 - 40,Sydney,Australia,Yes,No,Facebook,2019-05-16,61180160507,SheLovesData Sydney: Free Introduction to Data Analytics Workshop for women (May 2019)
bf3742a91ff18ac6ec39b9271f8bab1f,Female,Bachelors,15 - 20,Los_Angeles,USA,Yes,Yes,Subscription,2019-09-28,71139045801,SheLovesData Los Angeles: Introduction to Data Analytics Workshop (September 2019)
6065df258e66f3592cdf823a0e009300,Female,Bachelors,15 - 20,Los_Angeles,USA,Yes,No,Subscription,2019-05-18,59928870866,SheLovesData Los Angeles: Introduction to Data Analytics Workshop (May 2019)
8d51a6305e4e9c156690e1429c804311,Female,Bachelors,41 - 45,Melbourne,Australia,Yes,Yes,Friend Circle,2019-08-06,65040732582,SheLovesData Melbourne Meetup: Data is the New Black
80554ae6b57513b6c4fda4bf921d9bba,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Facebook,2018-05-08,45516576305,SheLovesData Singapore SG: Introductory Data Analytics Workshop for Women
80554ae6b57513b6c4fda4bf921d9bba,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Facebook,2018-08-22,48551138763,She Loves Data Singapore: DBL Personal Branding & Growth Mindset
4c87edf4be12b4a95ecfea4b60ae8fe2,Female,Bachelors,26 - 30,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2020-01-18,88661237147,SheLovesData Malaysia: Free Introduction to Data Visualization using Power BI
4c87edf4be12b4a95ecfea4b60ae8fe2,Female,Bachelors,26 - 30,Kuala_Lumpur,Malaysia,Yes,Yes,Facebook,2020-03-28,98411713083,SheLovesData KL: Introduction to data exploration using Python
385202a8a0907a00a7a5061098682734,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Facebook,2019-04-26,60279121475,SheLovesData Singapore: Introduction to Data Analytics Workshop for women (April 2019)
385202a8a0907a00a7a5061098682734,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2020-02-08,90978429933,SheLovesData Jakarta: Introduction to Data
e57ad59ac49a2af77e1f2c15f5a102e2,Female,Masters,26 - 30,Auckland,New Zealand,Yes,Yes,Other Medium,2019-08-28,69298893857,SheLovesData NZ: Destination Data-Free workshop on essential data skills
1a8e2ff880c63b765816b3068102157a,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-06-20,62524980901,SheLovesData Jakarta Meetup: Let's talk about Ethics in Data
2edecb723d3d52ec4532329eec9334ef,Female,Bachelors,26 - 30,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2020-01-18,88661237147,SheLovesData Malaysia: Free Introduction to Data Visualization using Power BI
4b39b6fd638088e4f135ee0c981d06d1,Female,Bachelors,36 - 40,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2020-01-18,88661237147,SheLovesData Malaysia: Free Introduction to Data Visualization using Power BI
82e78f0ee457203092c1fef9671e3f40,Male,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-02,60669979542,"SheLovesData Jakarta Meetup: Forget Data Analytics, Let's Talk About Data Storytelling"
7d842b3287bc172a5dec02daa33ab099,Female,Undergraduate,15 - 20,Jakarta,Indonesia,Yes,No,Other Medium,2019-06-20,62524980901,SheLovesData Jakarta Meetup: Let's talk about Ethics in Data
da6eb81f7be79759d882417002a86fa4,Female,Masters,21 - 25,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2020-03-28,98411713083,SheLovesData KL: Introduction to data exploration using Python
1754355c02b7c7aab457619d2b79b90f,Female,Bachelors,26 - 30,Kuala_Lumpur,Malaysia,No,No,Facebook,2019-05-02,60282430372,SheLovesData Malaysia: Introduction to Data Analytics Workshop for women (May 2019)
20857a83853ac609939a38d08906fe4f,Female,Masters,21 - 25,Singapore,Singapore,No,Yes,Facebook,2020-03-07,90972969601,SheLovesData & Oracle Singapore: All About Data workshop
06b4c1231da5070a8a645aeebae02efb,Female,Masters,41 - 45,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-05-02,60282430372,SheLovesData Malaysia: Introduction to Data Analytics Workshop for women (May 2019)
096e27670ed812d65d8e121b61569483,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Friend Circle,2019-11-22,75585106087,SheLovesData/TIBCO Hackathon: Hack your way to a healthier lifestyle
817926728996f1f26f15ff5f5d4fabe4,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Friend Circle,2018-10-26,51356671186,SheLovesData Singapore:  Introductory Data Analytics Workshop for Women
817926728996f1f26f15ff5f5d4fabe4,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Subscription,2019-09-17,71139886315,SheLovesData Singapore: Free Introduction to Data Analytics Workshop for Women
46d34cfc536a1bb3129b6d68c5c1f61a,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-08-03,66474710649,SheLovesData Jakarta: Intermediate data visualization workshop for women
5cbfe7dfb86e0030fdee0c00d37aef8a,Female,Doctorate,36 - 40,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2019-08-20,67503144723,SheLovesData Kuala Lumpur:  FREE Data Visualization and Personal Branding workshop for women
ec3eb7ef5ca7eff3a2e6dedc878409b8,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Office Circle,2019-05-03,60670582345,SheLovesData Jakarta: Intro to Data Analytics Workshop for Women
ec3eb7ef5ca7eff3a2e6dedc878409b8,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Subscription,2019-06-20,62524980901,SheLovesData Jakarta Meetup: Let's talk about Ethics in Data
6f24977b41801eaa18bde57b8c87a417,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Subscription,2019-09-05,69720585147,SheLovesData Jakarta Meetup: How Indonesia Uses Data
6f24977b41801eaa18bde57b8c87a417,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-09-21,72414019281,SheLovesData Jakarta: Data Visualization with Power BI
b76cc4e9ef00446f4d2cf956769d7da7,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Unspecified,2019-11-28,82610154195,Free She Loves Data’s Data Engineering Series :  Qubole Presto Singapore MeetUp
3d5c4d7713c7723d2951206c0b2ad87c,Female,Masters,31 - 35,Jakarta,Indonesia,Yes,No,Facebook,2019-03-04,56827688145,SheLovesData Jakarta Meetup: Data is The New Black
812b306fa863e1c605d51f1889cdb812,Female,Doctorate,31 - 35,Singapore,Singapore,Yes,No,Office Circle,2018-10-26,51356671186,SheLovesData Singapore:  Introductory Data Analytics Workshop for Women
24b314705a3cfa0d4d3b41311987bbb2,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-07-27,64731065359,SheLovesData Jakarta: Content Marketing & Social Media Workshop
c257ac23bd246a6544a7b8234202f18e,Male,Masters,36 - 40,Jakarta,Indonesia,Yes,No,Facebook,2019-05-02,60669979542,"SheLovesData Jakarta Meetup: Forget Data Analytics, Let's Talk About Data Storytelling"
5f8105239875e17ec3923e327e612937,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-09-05,69720585147,SheLovesData Jakarta Meetup: How Indonesia Uses Data
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-03-04,56827688145,SheLovesData Jakarta Meetup: Data is The New Black
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Friend Circle,2019-06-29,63418250695,SheLovesData Jakarta: Free Introduction to Data Analytics Workshop for Women
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Subscription,2019-08-03,66474710649,SheLovesData Jakarta: Intermediate data visualization workshop for women
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Facebook,2019-09-05,69720585147,SheLovesData Jakarta Meetup: How Indonesia Uses Data
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Facebook,2019-11-23,81038088103,SheLovesData Jakarta Meetup: The Art of Negotiation and Persuasion
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Facebook,2020-01-18,88835105191,SheLovesData Jakarta: R Programming for Customer Segmentation
49355bba058455ba532b62a0672849fa,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Facebook,2020-03-12,94842764261,SheLovesData Jakarta: Finding your path as a career woman meetup
d549536f17442c76533a645426c457d1,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Other Medium,2018-10-26,51356671186,SheLovesData Singapore:  Introductory Data Analytics Workshop for Women
3a13ac9d3ad086f548954d76dd4564eb,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Subscription,2018-12-06,53009483793,"SheLovesData Singapore Data Talk Series: DATA AND BUSINESS, TWO TRIBES ONE GOAL?"
b76f0293e6eea93ba5a16aacee1a6946,Female,Bachelors,21 - 25,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2020-01-18,88661237147,SheLovesData Malaysia: Free Introduction to Data Visualization using Power BI
b76f0293e6eea93ba5a16aacee1a6946,Female,Bachelors,21 - 25,Kuala_Lumpur,Malaysia,Yes,Yes,Other Medium,2020-03-28,98411713083,SheLovesData KL: Introduction to data exploration using Python
3cc233b1077ad4a307048704a6cd3920,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Other Medium,2018-11-15,52080118035,SheLovesData Singapore: Martech for the Data-driven Marketers
b1482a2321fd0d538b8e62fd79277e4e,Female,Others,26 - 30,Singapore,Singapore,Yes,No,Facebook,2019-06-07,62510752343,Digital Marketing Analytics: Singapore
103b2a9d1f19622614a0f1ee4c55b975,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-06-29,63418250695,SheLovesData Jakarta: Free Introduction to Data Analytics Workshop for Women
103b2a9d1f19622614a0f1ee4c55b975,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Friend Circle,2019-07-27,64731065359,SheLovesData Jakarta: Content Marketing & Social Media Workshop
103b2a9d1f19622614a0f1ee4c55b975,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Friend Circle,2019-09-21,72414019281,SheLovesData Jakarta: Data Visualization with Power BI
103b2a9d1f19622614a0f1ee4c55b975,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Friend Circle,2019-11-23,81038088103,SheLovesData Jakarta Meetup: The Art of Negotiation and Persuasion
