Identifier (Email/name),Gender,Education,Age_Bracket,City,Country,Attended_Event,Attended_Before,How_Found,Date,Event_ID,Event_Name,Event_Name (1),Sheet
2666b6cddc3a206b975be9e191e61a15,Female,Bachelors,46 - 50,Jakarta,Indonesia,Yes,No,Facebook,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
e71e8968548c22815293b15eb91b7a6d,Female,Masters,26 - 30,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-08-20,67503144723,Data Visualization and Personal Branding workshop ,Data Visualization and Personal Branding workshop ,AFTER
60da41197166c26d068275de4234852c,Female,Bachelors,21 - 25,Sydney,Australia,Yes,No,Facebook,2019-07-04,63446297584,Tableau Data Storytelling workshop,Tableau Data Storytelling workshop,AFTER
489aa07c0ba2a49c3a5e1f6e4f4aafa2,Female,Masters,26 - 30,Manila,Philippines,No,No,Office Circle,2020-02-18,89949227561,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
1d9219d5521e9a366746b7942604be85,Male,Doctorate,31 - 35,Sydney,Australia,Yes,Yes,LinkedIn,2019-05-16,61180160507,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
1d9219d5521e9a366746b7942604be85,Male,Doctorate,36 - 40,Sydney,Australia,Yes,Yes,LinkedIn,2019-09-06,70422143527,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
d1550ede2379e55a03b3acdfd752ca32,Female,Masters,26 - 30,Lagos,Nigeria,Yes,No,Friend Circle,2020-01-25,88358096445,Data is The New Black,Data is The New Black,AFTER
13c74998cbcd8003a368338a6cc603fa,Female,Undergraduate,21 - 25,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2020-03-28,98411713083,Introduction to data exploration using Python,Introduction to data exploration using Python,AFTER
c8d90fbc22d7826d71065eb6356231e4,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
e6805b356cb248741dca38a903cab5d3,Female,Bachelors,31 - 35,Jakarta,Indonesia,No,No,Subscription,2020-01-18,88835105191,R Programming for Customer Segmentation,R Programming for Customer Segmentation,AFTER
e6805b356cb248741dca38a903cab5d3,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Subscription,2020-02-08,90978429933,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
1a3cc82c747e561238a084404363ad67,Male,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-09-05,69720585147,How Indonesia Uses Data,How Indonesia Uses Data,AFTER
9f6bf8f4c3dcf117c60fd27821329d5e,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Subscription,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
9f6bf8f4c3dcf117c60fd27821329d5e,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Other Medium,2019-10-03,72763380229,How to explore and navigate analytics dashboards,How to explore and navigate analytics dashboards,AFTER
9f6bf8f4c3dcf117c60fd27821329d5e,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Subscription,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
7951876d90ae5022fb4e86e52751a008,Female,Bachelors,31 - 35,Melbourne,Australia,Yes,No,Facebook,2019-08-06,65040732582,Data is The New Black,Data is The New Black,AFTER
51c0d952c3c3c2ad2f1de43d454dfb60,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2020-02-08,90978429933,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
d2580cddc46993606e685355490a8c48,Male,Bachelors,31 - 35,Singapore,Singapore,No,No,Friend Circle,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
9a6c306a369dbd99b7de4533e6e0f0d2,Female,Bachelors,46 - 50,Melbourne,Australia,Yes,No,Friend Circle,2019-08-06,65040732582,Data is The New Black,Data is The New Black,AFTER
00508b72073248af0430428af9da3a66,Unspecified,Doctorate,Unspecified,Melbourne,Australia,Yes,Unspecified,Unspecified,2018-11-28,51569300165,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
f3333fbd5f9130f7ccac6f0fc4d7fa6a,Female,Bachelors,41 - 45,Melbourne,Australia,Yes,Yes,Facebook,2020-02-24,93925059381,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
9e420d6a465f207d5fd345a8fb15b28b,Male,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-06-20,62524980901,Let's talk about Ethics in Data,Let's talk about Ethics in Data,AFTER
70664c855f5b2384ace4b5ba5c47d4fd,Male,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
2f57f3196a67a773fd2d89947ffc72a0,Female,Bachelors,26 - 30,Singapore,Singapore,No,No,Other Medium,2020-02-27,85778458679,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
2f57f3196a67a773fd2d89947ffc72a0,Female,Bachelors,26 - 30,Singapore,Singapore,No,No,Other Medium,2020-03-07,90972969601,All About Data workshop,All About Data workshop,AFTER
0a74686b857e217675410da20616eb9d,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Subscription,2019-06-20,62524980901,Let's talk about Ethics in Data,Let's talk about Ethics in Data,AFTER
eeee79de6aff09d4bd56f99062abd223,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Friend Circle,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
d6a72527fc83fdef375cb4529d800d20,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
f0eec2ec6427635952b875388589237e,Female,Masters,46 - 50,Auckland,New Zealand,Yes,No,Subscription,2018-07-03,47042971795,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
364ef9514d40bb57a60db03472a1709a,Female,Masters,46 - 50,Auckland,New Zealand,Yes,Yes,Office Circle,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
5bf29edc6dbf55bc5d87d4884a9eb2d1,Female,Bachelors,21 - 25,Hong_Kong,Hong Kong (China),No,No,Facebook,2019-08-26,64650906602,Google Analytics Hands-on Workshop,Google Analytics Hands-on Workshop,AFTER
9664be2a63f4a41d9cd1ab990a0d44f2,Female,Others,41 - 45,Auckland,New Zealand,Yes,No,Facebook,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
9a659a1e7296dda3d1a37d9369ebaba4,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
9a659a1e7296dda3d1a37d9369ebaba4,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-05-03,60670582345,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
9a659a1e7296dda3d1a37d9369ebaba4,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Subscription,2019-08-03,66474710649,Intermediate data visualization workshop ,Intermediate data visualization workshop ,AFTER
9a659a1e7296dda3d1a37d9369ebaba4,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Subscription,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
e3b5e827d5d391664ba63198b75ddc8d,Female,Bachelors,26 - 30,Melbourne,Australia,Yes,No,LinkedIn,2020-02-24,93925059381,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
4bc16918625f1424bfe80ad99f46710f,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Friend Circle,2018-07-24,47917820491,Data Engineering,Data Engineering,AFTER
ba1affe3b4a555b707fd408cc5a47ba5,Female,Masters,36 - 40,Sydney,Australia,Yes,No,Facebook,2019-07-04,63446297584,Tableau Data Storytelling workshop,Tableau Data Storytelling workshop,AFTER
ba1affe3b4a555b707fd408cc5a47ba5,Female,Masters,36 - 40,Sydney,Australia,Yes,Yes,Subscription,2019-10-26,74531089495,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
ba1affe3b4a555b707fd408cc5a47ba5,Female,Masters,36 - 40,Sydney,Australia,Yes,Yes,Facebook,2019-11-29,81329291099,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
ba1affe3b4a555b707fd408cc5a47ba5,Female,Masters,36 - 40,Sydney,Australia,No,Yes,Facebook,2020-03-19,97052878773,Do you dare to change your career to follow your true passion?,Do you dare to change your career to follow your true passion?,AFTER
a044fe6acbe1f7155a93f7d4a0bd668f,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-08-03,66474710649,Intermediate data visualization workshop ,Intermediate data visualization workshop ,AFTER
5b40c56574da69ede5109f4938f5b12b,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2020-01-18,88835105191,R Programming for Customer Segmentation,R Programming for Customer Segmentation,AFTER
5b40c56574da69ede5109f4938f5b12b,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Subscription,2020-02-08,90978429933,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
5b40c56574da69ede5109f4938f5b12b,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Facebook,2020-03-12,94842764261,Finding your path as a career woman meetup,Finding your path as a career woman meetup,AFTER
c89661b71d5659b73fd1c7110edf31ae,Female,Masters,26 - 30,Los_Angeles,USA,Yes,No,Subscription,2019-09-28,71139045801,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
2c525cabf9be58f082d672735071dbc5,Female,Vocational,46 - 50,Jakarta,Indonesia,Yes,No,Other Medium,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
4e4617395b3414badbf69de81ae8f031,Female,Bachelors,21 - 25,Los_Angeles,USA,Yes,No,Subscription,2019-05-18,59928870866,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
7a14ca2643afa1e203187c7e8b0291bb,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-09-05,69720585147,How Indonesia Uses Data,How Indonesia Uses Data,AFTER
8743070ac7128c21e6baa483fbfbd3ee,Female,Bachelors,36 - 40,Melbourne,Australia,Yes,No,Facebook,2020-02-24,93925059381,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
b7f5b7cf086c474dc99e95e72f1007d5,Female,Bachelors,36 - 40,Jakarta,Indonesia,Yes,No,Facebook,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
9223c1b413371c85f00385cd56501ff2,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Friend Circle,2019-06-07,62510752343,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
9223c1b413371c85f00385cd56501ff2,Female,Bachelors,21 - 25,Singapore,Singapore,No,Yes,Facebook,2019-06-28,63594938172,Data Visualisation and How to Think Like a Data Analyst,Data Visualisation and How to Think Like a Data Analyst,AFTER
2d9ff3f485320620cbb00f2fee4e563e,Male,Masters,31 - 35,Jakarta,Indonesia,Yes,No,Friend Circle,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
b80a73e61e44f9726272e7457c8d98e6,Female,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Subscription,2020-03-12,94842764261,Finding your path as a career woman meetup,Finding your path as a career woman meetup,AFTER
e7372233a2f3ede6b2f4145c0cbcd186,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-02,60669979542,"Forget Data Analytics, Let's Talk About Data Storytelling","Forget Data Analytics, Let's Talk About Data Storytelling",AFTER
e715d591f0d81f6a890d065e5dc2dc45,Female,Masters,46 - 50,Melbourne,Australia,Yes,No,Office Circle,2019-08-06,65040732582,Data is The New Black,Data is The New Black,AFTER
dc440732caffb2d3a27d781b0203a052,Female,Masters,31 - 35,Singapore,Singapore,No,No,Facebook,2020-03-07,90972969601,All About Data workshop,All About Data workshop,AFTER
e82b5dd2707ec1c5275ee6bf3a7aac2c,Female,Vocational,15 - 20,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-20,58127559094,Data is The New Black,Data is The New Black,AFTER
8330571eff9e109a60f4fb38778e85c5,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Office Circle,2018-11-28,52748060870,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
ada8d932aea068bcbb1e4a3d070584fd,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Facebook,2019-11-28,82610154195,Qubole Presto Singapore MeetUp,Qubole Presto Singapore MeetUp,AFTER
4b1700b927d6bf0134193cdf71c9f3dc,Female,Masters,36 - 40,Jakarta,Indonesia,Yes,No,Unspecified,2019-08-03,66474710649,Intermediate data visualization workshop ,Intermediate data visualization workshop ,AFTER
4b1700b927d6bf0134193cdf71c9f3dc,Female,Masters,41 - 45,Jakarta,Indonesia,Yes,Yes,Unspecified,2019-09-05,69720585147,How Indonesia Uses Data,How Indonesia Uses Data,AFTER
4b1700b927d6bf0134193cdf71c9f3dc,Female,Masters,41 - 45,Jakarta,Indonesia,Yes,Yes,Unspecified,2020-03-12,94842764261,Finding your path as a career woman meetup,Finding your path as a career woman meetup,AFTER
f32994a0543844ebd770644481e5362f,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-02,60669979542,"Forget Data Analytics, Let's Talk About Data Storytelling","Forget Data Analytics, Let's Talk About Data Storytelling",AFTER
f32994a0543844ebd770644481e5362f,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Subscription,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
c627ba6acacf006c2a917db8a5d5bde7,Female,Bachelors,41 - 45,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-21,57675822939,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
c627ba6acacf006c2a917db8a5d5bde7,Female,Bachelors,41 - 45,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-20,58127559094,Data is The New Black,Data is The New Black,AFTER
c627ba6acacf006c2a917db8a5d5bde7,Female,Bachelors,36 - 40,Hong_Kong,Hong Kong (China),Yes,Yes,Facebook,2019-06-12,62814459740,The Future of Data Analytics in Marketing,The Future of Data Analytics in Marketing,AFTER
c627ba6acacf006c2a917db8a5d5bde7,Female,Bachelors,36 - 40,Hong_Kong,Hong Kong (China),Yes,Yes,Facebook,2019-08-26,64650906602,Google Analytics Hands-on Workshop,Google Analytics Hands-on Workshop,AFTER
c627ba6acacf006c2a917db8a5d5bde7,Female,Bachelors,36 - 40,Hong_Kong,Hong Kong (China),Yes,Yes,Facebook,2019-09-24,70896329831,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
c627ba6acacf006c2a917db8a5d5bde7,Female,Bachelors,36 - 40,Hong_Kong,Hong Kong (China),Yes,Yes,Other Medium,2019-11-26,79945692719,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
a8fd20f7ab64a35f8ac3e48707a7e110,Female,Masters,31 - 35,Singapore,Singapore,Yes,Yes,Facebook,2018-11-28,52748060870,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
ea729bd66103ca55c24ea5c299f22f58,Unspecified,Masters,15 - 20,Hong_Kong,Hong Kong (China),Yes,No,Other Medium,2019-06-12,62814459740,The Future of Data Analytics in Marketing,The Future of Data Analytics in Marketing,AFTER
d7ac1d878522f1ced38d9c4f2cc7ad6a,Female,Bachelors,31 - 35,Los_Angeles,USA,Yes,No,Facebook,2019-09-28,71139045801,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
d7ac1d878522f1ced38d9c4f2cc7ad6a,Female,Bachelors,31 - 35,Los_Angeles,USA,No,Yes,LinkedIn,2020-03-07,94664980505,Ladies Intro to Tech Weekend (International Women's Day),Ladies Intro to Tech Weekend (International Women's Day),AFTER
44535caf214b6c232b30e693bf41d118,Female,Bachelors,21 - 25,Los_Angeles,USA,Yes,No,Friend Circle,2019-09-28,71139045801,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
0b0728354d16c79d2f754bc1f72ae77d,Female,Doctorate,46 - 50,Hong_Kong,Hong Kong (China),Yes,No,Office Circle,2019-05-23,62230050757,BIG DATA WORLD & EVENING COCKTAILS,BIG DATA WORLD & EVENING COCKTAILS,AFTER
860d6f72f7dbf35650f4ea0766373018,Female,Bachelors,36 - 40,Jakarta,Indonesia,Yes,No,Facebook,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
ac83ca18ad556f53e38804eddff902cf,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-10-26,75319764443,Data Visualization Workshop Using YellowFin,Data Visualization Workshop Using YellowFin,AFTER
bcdb1c22b7adcb4235b404b8d738ca60,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Other Medium,2019-07-27,64731065359,Content Marketing & Social Media Workshop,Content Marketing & Social Media Workshop,AFTER
aff5624174249df65b142d435e55b35c,Female,Undergraduate,21 - 25,Singapore,Singapore,Yes,No,Other Medium,2018-08-22,48551138763,DBL Personal Branding & Growth Mindset,DBL Personal Branding & Growth Mindset,AFTER
acad9b3816523d426b696a518c743878,Female,Masters,41 - 45,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-21,57675822939,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
0dac4ec3219f025b78260167f8cdeb37,Female,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Facebook,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
163fd6af7c66b5fbf181f5f84f31b13d,Female,Bachelors,21 - 25,Manila,Philippines,Yes,No,Facebook,2019-09-17,70630560909,Data is the new oil,Data is the new oil,AFTER
4aa2217bbac0b6739596efd7a7b5834d,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Other Medium,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
d3d6aca2e95f372aa533f4f409c60a4b,Female,Masters,21 - 25,Singapore,Singapore,Yes,No,Friend Circle,2018-05-08,45516576305,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
dddb8f0da5b44507ad8565f553f1bbf1,Female,Bachelors,41 - 45,Singapore,Singapore,Yes,No,Other Medium,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
032d30f7c1bb18078f500bab7e0def59,Female,Bachelors,26 - 30,Lagos,Nigeria,Yes,No,Office Circle,2020-01-25,88358096445,Data is The New Black,Data is The New Black,AFTER
8d8a98b0040e0e6b4af3dc3745156827,Female,Masters,36 - 40,Hong_Kong,Hong Kong (China),Yes,Yes,LinkedIn,2019-08-26,64650906602,Google Analytics Hands-on Workshop,Google Analytics Hands-on Workshop,AFTER
7b927956f09b384866e97950fc138e22,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
b68d02d08894fb119097d22f9dc7ee96,Male,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Facebook,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
c160c2b2462552b8e77c7510072b88bd,Female,Others,41 - 45,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-05-02,60282430372,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
97c8148233ab11ecc7fafc248f599b0e,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Unspecified,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
84fd729c08c0d8090b4f6c31e9abae22,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
84fd729c08c0d8090b4f6c31e9abae22,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,Yes,Facebook,2020-01-18,88835105191,R Programming for Customer Segmentation,R Programming for Customer Segmentation,AFTER
de706087493e648aa01e40fc134f4d01,Female,Bachelors,26 - 30,Jakarta,Indonesia,No,No,Other Medium,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
f0ced5240473c025e2f2693f98a1d291,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
093cae11990373c5b519c8b8bd24aa3b,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
9208ee965d815413adc67fc6f3949c38,Unspecified,Doctorate,Unspecified,Melbourne,Australia,Yes,Unspecified,Unspecified,2019-04-09,59035502778,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
045e7e73f3435801ac6345ecbc98291b,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Facebook,2018-11-15,52080118035,Martech for the Data-driven Marketers,Martech for the Data-driven Marketers,AFTER
863f080b89acb343e36f455de595e2c8,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,No,Facebook,2018-11-28,52748060870,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
aae2aeea652b17a6946934fa6d964235,Female,Masters,31 - 35,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-21,57675822939,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
de424fdf24256d910c88b7f2b98de0aa,Unspecified,Bachelors,41 - 45,Singapore,Singapore,Yes,Yes,Other Medium,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
13eda9b5bcea629888f67eec94d3cd8c,Male,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-02,60669979542,"Forget Data Analytics, Let's Talk About Data Storytelling","Forget Data Analytics, Let's Talk About Data Storytelling",AFTER
b13709d7fcc165c02b8b268fd4ce64de,Female,Masters,36 - 40,Auckland,New Zealand,Yes,No,Facebook,2018-07-03,47042971795,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
fdad2a4636f923da8c213ef36ff42eb0,Female,Masters,41 - 45,Melbourne,Australia,No,No,Friend Circle,2019-08-06,65040732582,Data is The New Black,Data is The New Black,AFTER
de7c72e9e004410d70cc72905ba54cad,Female,Masters,31 - 35,Sydney,Australia,Yes,No,Facebook,2019-05-16,61180160507,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
00224f32d2b55c9971466414ecd46ae2,Female,Masters,41 - 45,Melbourne,Australia,No,Yes,LinkedIn,2019-08-24,67987679981,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
65c11e0aade1d5989368c556622d9a60,Female,Bachelors,41 - 45,Jakarta,Indonesia,Yes,Yes,Facebook,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
65c11e0aade1d5989368c556622d9a60,Female,Bachelors,41 - 45,Jakarta,Indonesia,Yes,Yes,Facebook,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
735834c187abbd116ff668e774edcb86,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Facebook,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
6614ef4aa3dab5fed0b5f95e4fa6eb2d,Female,Bachelors,36 - 40,Sydney,Australia,Yes,No,Friend Circle,2018-06-25,45893295081,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
1336432fef01a736e50ee4e283a17309,Female,Bachelors,21 - 25,Manila,Philippines,Yes,No,Facebook,2019-09-17,70630560909,Data is the new oil,Data is the new oil,AFTER
37f968adba15a36de89827b69ae585c7,Female,Masters,46 - 50,Melbourne,Australia,No,No,LinkedIn,2019-08-24,67987679981,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
76e09feab86862a7007ed3e040e47bca,Female,Bachelors,31 - 35,Auckland,New Zealand,No,No,Office Circle,2018-07-03,47042971795,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
a94eb0c39d7cd0b5d7b1f2d2f4cba037,Female,Masters,36 - 40,Sydney,Australia,No,No,Facebook,2020-03-19,97052878773,Do you dare to change your career to follow your true passion?,Do you dare to change your career to follow your true passion?,AFTER
bae4d1e4be3b3e7eb7ee6a5a043c8f07,Female,Bachelors,31 - 35,Auckland,New Zealand,Yes,Yes,Office Circle,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
bd26ffd92191e649ed158d891ebf2af2,Female,Bachelors,31 - 35,Sydney,Australia,No,No,Facebook,2020-03-19,97052878773,Do you dare to change your career to follow your true passion?,Do you dare to change your career to follow your true passion?,AFTER
11e2a115e38dd5a75e4ee07488a133a3,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Friend Circle,2018-05-08,45516576305,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
11e2a115e38dd5a75e4ee07488a133a3,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,Yes,Other Medium,2018-11-28,52748060870,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
ec091d4be9e2444cd48b29fb673dc5b4,Female,Bachelors,26 - 30,Hong_Kong,Hong Kong (China),Yes,No,Office Circle,2019-09-24,70896329831,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
36bb6b42af0bbd9e0fc09b91f5a21f7f,Female,Masters,46 - 50,Sydney,Australia,Yes,No,Other Medium,2019-10-26,74531089495,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
c5c6ca03d2dc329754781ea49c391fae,Female,Bachelors,31 - 35,Hong_Kong,Hong Kong (China),Yes,No,Office Circle,2019-06-12,62814459740,The Future of Data Analytics in Marketing,The Future of Data Analytics in Marketing,AFTER
571dc2f2dcc39780b8b281a2b4e2fbc4,Female,Masters,31 - 35,Hong_Kong,Hong Kong (China),No,No,Friend Circle,2019-06-12,62814459740,The Future of Data Analytics in Marketing,The Future of Data Analytics in Marketing,AFTER
ef711cfd517f432c0a8e389ca43057af,Female,Masters,46 - 50,Sydney,Australia,Yes,No,Other Medium,2019-07-04,63446297584,Tableau Data Storytelling workshop,Tableau Data Storytelling workshop,AFTER
ef711cfd517f432c0a8e389ca43057af,Female,Masters,46 - 50,Sydney,Australia,Yes,Yes,Subscription,2019-11-29,81329291099,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
eeeda52e805f0c24938799f276c98237,Female,Masters,26 - 30,Melbourne,Australia,Yes,No,Friend Circle,2020-02-24,93925059381,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
f29dc041e5417e3773f616e479af736e,Female,Bachelors,21 - 25,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-08-26,64650906602,Google Analytics Hands-on Workshop,Google Analytics Hands-on Workshop,AFTER
0f6f243087d541a0c3fbb491effb1cfc,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Friend Circle,2019-09-17,71139886315,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
